timestamp,xtime,event
18850421,497,82
18851225,229,80
18852673,76,84
18853425,23,85
18859314,45,81
18860421,760,82
18861225,216,80
18861450,185,86
18864424,36,83
18867672,76,84
18868425,55,85
18870421,505,82
18871225,237,80
18874314,45,81
18876424,231,86
18877459,106,87
18879425,35,83
18880421,770,82
18881225,167,80
18882672,76,84
18883425,23,85
18885687,175,88
18886512,103,88
18889314,45,81
18890422,60,82
18891225,269,80
18891503,176,86
18894424,35,83
18897672,18,84
18898425,14,85
18900421,553,82
18901225,193,80
18904314,45,81
18906424,171,86
18909433,37,83
18910426,643,82
18911225,218,80
18911512,102,88
18912673,76,84
18913425,23,85
18919314,45,81
18920421,545,82
18921225,237,80
18921471,177,86
18924424,67,83
18927459,110,87
18927677,74,84
18928425,23,85
18930421,799,34
18931231,218,80
18931458,20,82
18934314,45,81
18936424,239,86
18936672,90,88
18939424,36,83
18940421,799,34
18941230,183,80
18941421,474,82
18942674,75,84
18943424,24,85
18949317,51,81
18950421,752,82
18951225,261,80
18951495,175,86
18954424,36,83
18957672,76,84
18958425,23,85
18960421,563,82
18961225,182,80
18961512,102,88
18964314,45,81
18966424,171,86
18969425,35,83
18970421,61,82
18971225,246,80
18972673,75,84
18973425,23,85
18977459,106,87
18979314,45,81
18980421,544,82
18981225,217,80
18981451,177,86
18984424,36,83
18986512,108,88
18987672,75,84
18988425,23,85
18990422,798,34
18991231,234,80
18991474,98,82
18994314,45,81
18996424,227,86
18999424,35,83
19000422,543,82
19001225,184,80
19002672,76,84
19003425,23,85
19009314,49,81
19010421,508,82
19011225,254,80
19011488,189,86
19011686,89,88
19014424,35,83
19017672,76,84
19018425,23,85
19020421,769,82
19021225,199,80
19024315,48,81
19026424,175,86
19027459,108,87
19029425,39,83
19030422,519,82
19031225,234,80
19032673,90,84
19033436,23,85
19036547,125,88
19039314,45,81
19040421,759,82
19041225,208,80
19041442,174,86
19044424,36,83
19047672,79,84
19048425,27,85
19050421,69,82
19051225,242,80
19054314,45,81
19056424,18,86
19059424,35,83
19060421,690,82
19061225,195,80
19061513,100,88
19062672,74,84
19063424,24,85
19069315,44,81
19070421,497,82
19071225,229,80
19071463,177,86
19074424,36,83
19077459,106,87
19077679,74,84
19078425,23,85
19080421,759,82
19081225,202,80
19084314,45,81
19086424,185,86
19086617,211,72
19089425,39,83
19090421,505,82
19091225,237,80
19092686,76,84
19093425,23,85
19099314,45,81
19100422,770,82
19101225,206,80
19101440,175,86
19104424,35,83
19107672,76,84
19108425,23,85
19110421,497,82
19111237,236,80
19114314,45,81
19116424,226,86
19119424,35,83
19120421,697,82
19121228,167,80
19122672,76,84
19123425,23,85
19127459,106,87
19129314,45,81
19130422,60,82
19131225,256,80
19131490,176,86
19134425,34,83
19137672,18,84
19138425,14,85
19140421,759,82
19141225,207,80
19144314,45,81
19146424,175,86
19149425,37,83
19150421,518,82
19151225,224,80
19152659,77,84
19153425,23,85
19159314,45,81
19160421,544,82
19161225,240,80
19161474,186,86
19164424,36,83
19165144,175,88
19167672,76,84
19168425,23,85
19170421,744,82
19171237,219,80
19174314,45,81
19176424,228,86
19177459,107,87
19179425,34,83
19180421,541,82
19181225,167,80
19182673,75,84
19183424,24,85
19186512,104,88
19189315,44,81
19190421,61,82
19191225,265,80
19191499,176,86
19194424,35,83
19197672,18,84
19198425,14,85
19200422,798,34
19201231,195,80
19201434,129,82
19204314,45,81
19206424,171,86
19209425,32,83
19210421,497,82
19211225,228,80
19211512,101,88
19212672,76,84
19213425,23,85
19219314,45,81
19220421,543,82
19221225,217,80
19221451,177,86
19224424,36,83
19227459,119,87
19227672,77,84
19228425,24,85
19230421,507,82
19231225,240,80
19234314,47,81
19236424,242,86
19236675,89,88
19239424,37,83
19240421,770,82
19241225,187,80
19242674,76,84
19243425,23,85
19249332,51,81
19250421,497,82
19251238,242,80
19251490,176,86
19254424,36,83
19257672,76,84
19258425,23,85
19260421,799,34
19261231,188,80
19261427,134,82
19261568,106,88
19264314,45,81
19266424,171,86
19269425,35,83
19270421,61,82
19271225,238,80
19272678,74,84
19273425,23,85
19277459,109,87
19279314,45,81
19280421,543,82
19281225,224,80
19281458,176,86
19284424,35,83
19286512,103,88
19287672,87,84
19288425,23,85
19290421,722,82
19291225,219,80
19294314,45,81
19296424,225,86
19299424,36,83
19300422,543,82
19301225,184,80
19302672,76,84
19303425,23,85
19309324,60,81
19310421,509,82
19311225,266,80
19311501,193,86
19311702,103,88
19314424,36,83
19317672,80,84
19318425,23,85
19320421,778,82
19321229,191,80
19324315,48,81
19326424,171,86
19327459,106,87
19329425,38,83
19330421,154,82
19331225,246,80
19332678,74,84
19333424,24,85
19336512,161,88
19339314,45,81
19340421,543,82
19341230,220,80
19341459,177,86
19344424,36,83
19347672,76,84
19348425,23,85
19350421,799,34
19351230,227,80
19351466,786,82
19354314,45,81
19356424,224,86
19359424,36,83
19360421,581,82
19361225,190,80
19361512,101,88
19362672,76,84
19363425,23,85
19369329,51,81
19370421,497,82
19371237,243,80
19371489,176,86
19374424,36,83
19377459,106,87
19377684,75,84
19378425,23,85
19380421,769,82
19381225,197,80
19384314,45,81
19386424,185,86
19386617,219,72
19389425,35,83
19390421,71,82
19391225,238,80
19392682,88,84
19393425,23,85
19399314,45,81
19400422,542,82
19401225,222,80
19401456,176,86
19404424,36,83
19407679,76,84
19408425,23,85
19410424,732,82
19411229,218,80
19411879,175,88
19414314,45,81
19416424,226,86
19419424,36,83
19420421,689,82
19421225,182,80
19422672,76,84
19423425,23,85
19427459,108,87
19429314,45,81
19430422,496,82
19431230,247,80
19431486,176,86
19434425,34,83
19436512,158,88
19437673,75,84
19438424,24,85
19440422,768,82
19441225,179,80
19444314,45,81
19446424,171,86
19449425,34,83
19450421,61,82
19451225,265,80
19452693,75,84
19453425,23,85
19459314,49,81
19460421,572,82
19461225,219,80
19461453,191,86
19461653,88,88
19464424,35,83
19467672,76,84
19468425,37,85
19470421,743,82
19471237,230,80
19474314,45,81
19476428,225,86
19477459,106,87
19479424,35,83
19480421,544,82
19481230,184,80
19482672,76,84
19483424,24,85
19486512,103,88
19489314,45,81
19490422,649,82
19491225,250,80
19491484,175,86
19494424,36,83
19497672,76,84
19498425,24,85
19500422,784,82
19501236,199,80
19504314,46,81
19506424,171,86
19509425,34,83
19510421,508,82
19511225,220,80
19511512,140,72
19512684,92,84
19513425,23,85
19519314,45,81
19520421,775,82
19521225,208,80
19521442,174,86
19524424,36,83
19527459,110,87
19527673,76,84
19528425,23,85
19530421,69,82
19531225,238,80
19534314,45,81
19536424,18,86
19539424,36,83
19540421,543,82
19541225,184,80
19542672,74,84
19543425,23,85
19549315,54,81
19550421,497,82
19551225,247,80
19551482,176,86
19554424,36,83
19557672,76,84
19558425,23,85
19560421,799,34
19561231,199,80
19561438,139,82
19564314,45,81
19566424,171,86
19569425,35,83
19570421,497,82
19571237,245,80
19572684,119,84
19573425,23,85
19574999,220,88
19577459,107,87
19579314,45,81
19580422,778,82
19581229,180,80
19581438,176,86
19584424,36,83
19586512,104,88
19587672,76,84
19588425,23,85
19590421,61,82
