timestamp,xtime,event
17694437,42,88
17694529,166,86
17695049,86,39
17695146,45,81
17695199,16,39
17695223,153,80
17695385,26,87
17696672,31,36
17696712,32,83
17696755,87,84
17696849,22,85
17696979,68,82
17698437,40,88
17698529,17,86
17699048,87,39
17699146,45,81
17699199,16,39
17699223,181,80
17699413,17,87
17700673,31,36
17700713,36,83
17700760,30,84
17700797,14,85
17700979,79,82
17702437,40,88
17702529,17,86
17703048,87,39
17703146,45,81
17703199,16,39
17703223,153,80
17703385,19,87
17704675,31,36
17704715,33,83
17704759,30,84
17704796,13,85
17704978,456,82
17706437,41,88
17706529,165,86
17707048,87,39
17707146,45,81
17707199,16,39
17707223,153,80
17707385,27,87
17708672,31,36
17708712,33,83
17708756,87,84
17708850,23,85
17708979,68,82
17710441,43,88
17710535,17,86
17711048,87,39
17711146,49,81
17711203,16,39
17711227,192,80
17711427,17,87
17712672,31,36
17712712,34,83
17712757,30,84
17712794,13,85
17712978,692,82
17714437,41,88
17714529,165,86
17715048,87,39
17715146,45,81
17715199,16,39
17715223,153,80
17715385,27,87
17716673,31,36
17716713,34,83
17716758,87,84
17716852,23,85
17716979,68,82
17718437,40,88
17718529,17,86
17719048,87,39
17719146,45,81
17719199,16,39
17719223,153,80
17719385,21,87
17720686,31,36
17720726,35,83
17720772,30,84
17720809,13,85
17720978,459,82
17722437,42,88
17722529,166,86
17723049,86,39
17723146,45,81
17723199,16,39
17723223,175,80
17723406,25,87
17724672,31,36
17724712,32,83
17724755,94,84
17724856,22,85
17724979,76,82
17726437,40,88
17726529,17,86
17727048,87,39
17727146,45,81
17727199,16,39
17727223,153,80
17727385,19,87
17728672,31,36
17728712,33,83
17728756,30,84
17728793,13,85
17728978,683,82
17730438,41,88
17730530,165,86
17731049,86,39
17731146,45,81
17731199,16,39
17731223,167,80
17731398,25,87
17732676,31,36
17732716,33,83
17732760,87,84
17732854,23,85
17732979,148,82
17734437,42,88
17734529,17,86
17735048,87,39
17735146,45,81
17735199,16,39
17735223,179,80
17735410,18,87
17736674,30,36
17736714,34,83
17736759,30,84
17736796,14,85
17736983,71,82
17738459,56,88
17738546,21,86
17739048,87,39
17739146,45,81
17739199,16,39
17739223,153,80
17739385,19,87
17740673,31,36
17740713,31,83
17740755,30,84
17740792,13,85
17740979,462,82
